cheese straw	food	hypernym	F	Cheese straws are a traditional food of England and the Southern United States. They are eaten as an appetizer or snack. They are made as cut strips, or by using a cookie press, from dough made with butter, flour, salt, cheddar cheese and cayenne... Wikipedia
pain aux raisins	food	hypernym	F	Pain aux raisins or escargot is a spiral pastry often eaten for breakfast in France. Its names translate as raisin bread and snail, respectively. It is a member of the pâtisserie viennoise family of baked foods. Wikipedia
mama cass (restaurant)	food	none	F	Nigerian restaurant, with other branches in Lagos, serving traditional food in a simple setting.
snow skin mooncake	food	hypernym	F	Snow skin mooncake, snowy mooncake, ice skin mooncake or crystal mooncake is a Chinese food eaten during the Mid-Autumn Festival. Snow skin mooncakes are a non-baked mooncake originating from Hong Kong. Wikipedia
karintō	food	hypernym	F	Karintō is a traditional Japanese snack food. Sweet and deep-fried, it is made primarily of flour, yeast, and brown sugar. It has a deep brown and pitted appearance, and takes the form of a bite-sized pillow or short cylinder. Wikipedia
lorne sausage	food	hypernym	F	The lorne sausage, also known as square sausage or slice sausage is a traditional Scottish food usually made from minced meat, rusk and spices. It is commonplace in traditional Scottish breakfasts. Wikipedia
bekasang	food	hypernym	F	Bekasang is a fermented food from Eastern region of Indonesia. It is usually found in area around Sulawesi and Moluccas archipelago. The main component of ...
dong'an chicken	food	hypernym	F	Dong'an chicken is a Chinese cuisine cold parboiled chicken dish from Hunan cuisine, flavoured with chili peppers, ground sichuan peppercorns, white rice vinegar, scallions and ginger. It is named after Dong'an County. It is one of the signature... Wikipedia
sagol	food	hypernym	F	Sagol, or beef leg bone, is an ingredient in Korean cuisine. Sagol is often boiled to make a broth, called sagol-yuksu, or beef leg bone broth, for Korean soups such as gomguk, galbi-tang, tteokguk, kal-guksu, or gukbap. Sagol is rich in the... Wikipedia
farina (food)	food	hypernym	F	Farina is the name given to a form of milled wheat in the United States of America . The word "farina" is Latin, meaning meal or flour and the Italian word for flour.
kokoro (snack food)	food	hypernym	F	Kokoro is a common snack food in Nigeria. It is made from a paste of maize flour mixed with sugar and gari or yam flour and deep-fried. It is commonly sold in ogun state in Nigeria. Wikipedia
dietary energy supply	food	none	F	The dietary energy supply is the food available for human consumption, usually expressed in kilocalories or kilojoules per person per day. It gives an overestimate of the total amount of food consumed as it reflects both food consumed and food wasted.
bush coconut	food	hypernym	F	The Bush coconut, or bloodwood apple, is an Australian bush tucker food, often eaten by Indigenous people of Central Australia. The bush coconut is, in fact, a combination of plant and animal: an adult female scale insect, Cystococcus pomiformis,... Wikipedia
sega jamblang	food	hypernym	F	Sega jamblang is a typical food of Cirebon, West Java. "Jamblang" comes from the name of the region to the west of the city of Cirebon, home of the food vendors. The characteristic of these foods is the usage of teak as a pack of rice leaves. The... Wikipedia
talo (food)	food	hypernym	F	Talo or Talau is a typical food of the Basque Country, similar to the traditional corn tortilla of Mesoamerica, made of corn flour, water and a bit of salt. It is round and is cooked in a warm metal plank, named a talo burni. It can be eaten... Wikipedia
beondegi	food	hypernym	F	Beondegi, literally "pupa", is a Korean street food made with silkworm pupae. It is usually sold from street vendors. The boiled or steamed snack food is served in paper cups with toothpick skewers. Canned beondegi can also be found in grocery... Wikipedia
spring pancake	food	hypernym	F	Spring-pancake is a traditional Chinese food unique to the northern regions. People eat spring pancakes on the day called lichun to celebrate the beginning of the spring. The spring pancake took its rise from the Jin dynasty and has prospered... Wikipedia
sergem	food	hypernym	F	Sergem is a Tibetan food made from milk once the butter from the milk is extracted. It is then put in a vessel and heated and when it is about to boil, sour liquid ...
ital	food	hypernym	F	Ital, also spelled I-tal, is food often celebrated by those in the Rastafari movement. It is compulsory in the Nyabinghi mansion though not in the Twelve Tribes of Israel or Remi mansions. The word derives from the English word "vital", with the... Wikipedia
freekeh	food	hypernym	F	Freekeh or farik is a cereal food made from green durum wheat that is roasted and rubbed to create its flavour. It is an ancient dish derived from Levantine and North African cuisines, remaining popular in many countries of the eastern... Wikipedia
kraft foods banbury	food	none	F	Kraft Foods in the Ruscote ward of Banbury, Oxfordshire, England is a large food and coffee producing factory in the north of the town. Built in 1964, it was partly due to the London overspill. Kraft Foods Banbury is the Kraft Foods centre of manufacturing with the Kraft UK headquarters located at Uxbridge.
strawberry pie	food	hypernym	F	Ingredients1 sheet refrigerated pie crust.3/4 cup sugar.2 tablespoons cornstarch.1 cup water.1 package (3 ounces) strawberry gelatin.4 cups sliced fresh strawberries.Whipped cream, optional.
vino volo	food	none	F	Vino Volo is a food and wine bar with a boutique wine shop. A San Francisco-based company, Vino Volo was founded in 2004 by Doug Tomlinson. Vino Volo sells wines from around the world by the bottle, glass, or in tasting flights. Additionally, they... Wikipedia
eatstreet	food	none	F	Hungry? Order food online with EatStreet. Just click here, enter your address and we'll hook you up with the food delivery & takeout options you crave. Madison, WI · Contact Us · Become a Driver! · Oshkosh, WI
pholourie	food	hypernym	F	Pholourie, also spelled phulourie or phoulourie, is a snack food commonly eaten in Trinidad and Tobago and also known in Guyana and Suriname. It consists of fried, spiced dough balls that are served with a chutney. Wikipedia
hwangpomuk	food	hypernym	F	Nokdu-muk is a Korean muk, or jelly, made from mung bean starch. In its most commonly encountered form, it is also called cheongpo-muk, which literally means "clear froth jelly," owing to its clear white color. Wikipedia
ombusombus	food	hypernym	F	Ombusombus is typical Batak food or snacks from Siborong-Borong, North Tapanuli Regency, Indonesia. Ombusombus cakes made of rice flour were given sugar in the center and wrapped in banana leaves. Ombusombus name was reportedly made to give blow (exhale) when eating and cakes are delicious eaten while still warm.
december 2010 bajaur bombing	food	none	F	On 25 December 2010, at least 47 people were killed and over 100 others injured, after a female suicide bomber detonated her explosives in a large crowd of people displaced by fighting, who were collecting ... Wikipedia
asti's festival of festivals	food	none	F	The Festival of Festivals is an event that celebrates the customs and traditions of country life: it takes place in Asti during the "Settembre Astigiano", in the Piedmont region of Italy, over the weekend of the second Sunday in September each year.
staple food	food	none	F	A staple food, food staple, or simply a staple, is a food that is eaten routinely and in such quantities that it constitutes a dominant portion of a standard diet for a given people, supplying a large fraction of energy needs and generally forming... Wikipedia
daniel rogov	food	none	F	Daniel Rogov was an Israeli food and wine critic. The author of Rogov's Guide to Wine, the most authoritative guide to Israeli wine, as well as a columnist for both Haaretz and the Jerusalem Post, he was Israel's most influential wine critic. Wikipedia
fortisip	food	none	F	Fortisip Compact is a Food for Special Medical Purposes for use under medical supervision. Fortisip Compact is a nutritionally complete, high energy ...
thit kho tau	food	hypernym	F	Caramelized pork and eggs is a Vietnamese dish consisting of marinated pork and boiled eggs braised in coconut juice. Although it is a normal everyday dish in southern Vietnam, it is also one of the traditional foods during Tết. Wikipedia
cheezels	food	none	F	Cheezels, a brand name created for APT snack company in 1970 by Masius account exec Ken Farrington, are a type of ring-like, corn-based, cheese-flavoured Australian snack food distributed by Snack Brands Australia. Wikipedia
hominy	food	hypernym	F	nouncoarsely ground corn (maize) used to make grits.'hominy grits'
ice cream	food	hypernym	F	13-May-2018 · Beat the heat with yummy Ice Creams with so Yummy! Learn how to make amazing homemade ...Duration: 10:17 Posted: 13-May-2018
bulgur	food	hypernym	F	Bulgur (from Arabic: برغل bourghoul, "groats") is a cereal food made from the cracked parboiled groats of several different wheat species, most often from durum wheat. It originates in Middle Eastern cuisine. Characteristics · Culinary uses
tucker bag	food	none	F	Tucker bag is a traditional Australian term for a storage bag used by travellers in the outback, typically a swagman or bushman, for carrying subsistence food. In its basic design a tucker bag is a pouch or bag with a single entry typically closed... Wikipedia
yogurt	food	hypernym	F	Rating  4.4  (44)   · 25 hrs 15 mins  · Calories: 7501-Sep-2015 · This simple tutorial for how to make yogurt teaches you how to make your own yogurt at home inexpensively without buying expensive starters.
tahu gejrot	food	hypernym	F	Tahu Gejrot is an Indonesian fried tofu in sweet spicy sauce from Cirebon, a port town in West Java, Indonesia. Tahu gejrot consists of tahu pong, a type of hollow tahu goreng cut into small pieces. It is served with a thin and watery dressing... Wikipedia
leberkäse	food	hypernym	F	Leberkäse (help·info) is a specialty food found in the south of Germany, in Austria and parts of Switzerland, similar to bologna sausage. It consists of corned beef, ...
a-gei	food	hypernym	F	A-gei are a speciality food originating from Tamsui District of New Taipei City and consists of a piece of fried tofu, stuffed with cooked Cellophane noodles, and sealed with surimi, which is widely sold by vendors in the district. Wikipedia
groaning food	food	hypernym	F	Groaning food. In English folklore, groaning food was food, which was occasionally kept uneaten for superstitious reasons, customarily made and served after childbirth. The word groaning referred to the noises made during childbirth by the woman.
american food processor	food	none	F	12-Nov-2019 · We scoured Amazon to find the best food processors in every size and ... but it was too big for just the two of us and the size of this kitchen, and ...
kosher style	food	hypernym	F	Kosher style refers to foods commonly associated with Jewish people but which may or may not actually be kosher. It is a stylistic designation rather than one based on the laws of kashrut. Wikipedia
made in spain (television show)	food	none	F	7.7/10 · IMDb Fashion show.
street food	food	hypernym	F	Street food is ready-to-eat food or drink sold by a hawker, or vendor, in a street or other public place, such as at a market or fair. It is often sold from a portable food booth, food cart, or food truck and meant for immediate consumption. Wikipedia
droëwors	food	hypernym	F	Droëwors is a Southern African snack food, based on the traditional, coriander-seed spiced boerewors sausage. It is usually made from dunwors rather than dikwors, as the thinner sausage dries more quickly and is thus less likely to spoil before it... Wikipedia
amateur gourmet	food	none	F	09-Sep-2019 · Bread and Soup · Cookies · Appetizers · Beans · Beverages/Cocktails · Braises · Bread and Pizza · Breakfast · Cheese · Desserts · Dressings/ ...My Ten Favorite Dishes That I ...About Me
tsamarella	food	hypernym	F	Tsamarella is a traditional food and one of Cyprus' main lunch meats which is common in both Greek Cypriot and Turkish Cypriot communities. Wikipedia
kikkoman	food	none	F	Welcome to the global website of Kikkoman Corporation, the world's leading manufacturer of soy sauce. Kikkoman manufactures and sells naturally brewed soy ... History · Kikkoman Group Companies · About Us · Cookbook
nian gao	food	hypernym	F	Nian gao, sometimes translated as year cake or Chinese New Year's cake, is a food prepared from glutinous rice flour and consumed in Chinese cuisine. While it can be eaten all year round, traditionally it is most popular during Chinese New Year. Wikipedia
vayarin	food	hypernym	F	Vayarin® (lipirinen) Capsule. DESCRIPTION. Vayarin® is an orally administered prescription medical food for the clinical dietary management of complex lipid ...
sheftalia	food	hypernym	F	Sheftalia locally; Greek: σιεφταλιά; Turkish: şeftali kebabı or şeftali; is a traditional Cypriot food. It is a type of crépinette, a sausage without skin, that uses caul fat, or omentum, the membrane that surrounds the stomach of pig or lamb, to... Wikipedia
amritsari papar warian	food	hypernym	F	Amritsari Papad or papar is a variety of the papad snack specific to the north Indian state of Punjab and the surrounding region, and even more specific to the city of Amritsar. Amritsari papad is famous throughout India, and is also exported abroad.
michael booth	food	none	F	Michael Booth is an English food and travel writer and journalist who writes regularly for a variety of newspapers and magazines including the Independent on Sunday, Condé Nast Traveller, Monocle and Time Out, among many other publications at home... Wikipedia
infant formula	food	hypernym	F	Infant formula, baby formula or just formula (American English) or baby milk, infant milk or first milk (British English), is a manufactured food designed and marketed for feeding to babies and infants under 12 months of age, usually prepared for bottle-feeding or cup-feeding from powder (mixed with water) or liquid ( ... Uses, risks and ... · Policy, industry and ... · History · Infant formula processing
sausage bread	food	hypernym	F	Sausage bread is an American food made of sausage and other ingredients rolled or enclosed in dough and cooked in an oven. Wikipedia
muthia	food	hypernym	F	Muthia is an Indian food. The name is derived from the way it is made, from the 'gripping' action of the hand. It resembles sausage, but is a vegan dish. It is made up of chickpea flour, methi, salt, turmeric, chili powder, and an optional bonding... Wikipedia
maíz con hielo	food	hypernym	F	Maíz con hielo is a sweet and refreshing snack food in the Philippines. Wikipedia
e.l. fudge cookies	food	hypernym	F	E.L. Fudge is an American snack food introduced in 1987 and manufactured by the Keebler Company, a subsidiary of Ferrero SpA. They are butter-flavored shortbread sandwich cookies with a fudge creme filling. The company describes their shape as... Wikipedia
bird food	food	hypernym	F	The Birds Company Exotic Seed Blend of 20 Grains & Exotic Nuts, with Spirulina & Cuttlefish Bone, Bird Food for Medium Parrots, African Grey, Conures, ...
elizabeth kucinich	food	none	F	Elizabeth Jane Kucinich is a British organic food and vegan advocate. She has produced two documentaries and is married to the retired 8-term US Congressman and two-time Democratic presidential candidate Dennis Kucinich. Wikipedia
defense blood standard system	food	none	F	The Defense Blood Standard System (DBSS) is a FDA-regulated, Class II Medical Device designed to handle blood collection, processing and tracking procedures, and automation of standards and safeguards for the Military Health System (MHS) blood supply.
mazamorra	food	hypernym	F	Mazamorra is the name for numerous traditional dishes from Iberian Peninsula and Latin America. Wikipedia
grape syrup	food	hypernym	F	Grape syrup is a condiment made with concentrated grape juice. It is thick and sweet because of its high ratio of sugar to water. Grape syrup is made by boiling grapes, removing their skins, squeezing them through a sieve to extract the juice, and... Wikipedia
yellow 2g	food	none	F	Yellow 2G is a food coloring denoted by E number E107 with the Colour Index CI18965. It has the appearance of a yellow powder, and it is soluble in water. It is a synthetic yellow azo dye. It is not listed by the UK's Food Standards Agency among... Wikipedia
farro	food	hypernym	F	28-Oct-2017 · Farro is an ancient whole grain with dietary benefits, but it's derived from wheat so it's not gluten-free. This informational guide will explain what ...
proben	food	hypernym	F	Proben or proven, sometimes also called "chicken proben", is a type of street food popular in some regions of the Philippines. It consists essentially of the proventriculus of a chicken, dipped in cornstarch or flour, and deep-fried. Wikipedia
in out	food	none	F	In-N-Out Burger is an American regional chain of fast food restaurants with locations primarily in the Southwest and the Pacific coast. It was founded in Baldwin Park, California, in 1948 by Harry Snyder and Esther Snyder. Wikipedia
honey	food	none	F	Honey is a browser extension that automatically finds and applies coupon codes at checkout with a single click. Amazon · Honey Droplist · Honey Gold | Honey · Honey
capirotada	food	hypernym	F	Capirotada, formally known as "Capirotada de vigilia", is a traditional Mexican food similar to a bread pudding that is usually eaten during the Lenten period. It is one of the dishes served on Good Friday. There are various preparations of the... Wikipedia
mccafé	food	none	F	McCafé is a coffee-house-style food and beverage chain, owned by McDonald's. Conceptualised and launched in Melbourne, Australia in 1993 by McDonald's Licensee Ann Brown, and introduced to the public ... Wikipedia
fast eddys	food	none	F	Fast Eddys Cafe was a fast food and restaurant chain that primarily operated in Perth, Western Australia and also briefly in New South Wales, Adelaide, South ... Style · History · References
clabber (food)	food	hypernym	F	Clabber is a type of soured milk. It is produced by allowing unpasteurized milk to turn sour at a specific humidity and temperature. Over time, the milk thickens or curdles into a yogurt-like substance with a strong, sour flavor. Wikipedia
gambero rosso	food	hypernym	F	Gambero Rosso is an Italian food and wine magazine and publishing group founded in 1986. Its name literally translates as "red prawn" and comes from a tavern in Pinocchio where the Fox and the Cat dine. Wikipedia
deep-fried butter	food	hypernym	F	Deep-fried butter is a snack food made of butter coated with a batter or breading and then deep-fried. The dish has been served at several fairs in the US; among them, the State Fair of Texas in Dallas, Texas, and the Iowa State Fair in Des... Wikipedia
burong mangga	food	hypernym	F	09-Feb-2016 · Burong mangga or pickled green mangoes is a popular Filipino side dish or snack (yes, a snack ...Duration: 0:47 Posted: 09-Feb-2016
garden sharing	food	none	F	Garden sharing or urban horticulture sharing is a local food and urban farming arrangement where a landowner allows a gardener access to land, typically a front or back yard, in order to grow food. This may be an informal, one-to-one relationship, but numerous Web-based projects exist to facilitate matchmaking. Organization · Garden sharing projects · North America · Europe
poultry feed	food	hypernym	F	Poultry feed is food for farm poultry, including chickens, ducks, geese and other domestic birds. Before the twentieth century, poultry were mostly kept on general farms, and foraged for much of their feed, eating insects, grain spilled by cattle... Wikipedia
juba (food)	food	hypernym	F	Juba was a food that was traditionally eaten by slaves in the United States colonies who worked on plantations. It was made up of a mixture of leftovers and was cooked in a large pot. Often, leftovers came from the plantation slaves, and were given largely to the slaves working the fields to consume.
omo tuo	food	hypernym	F	Omo tuo is a Ghanaian staple food made with rice. The rice is usually cooked with more water than usual to make it softer. It is then beaten a little to make it smooth and shaped into sizable balls. Its English designation is thus "Rosaline’s... Wikipedia
tolkusha	food	hypernym	F	Tolkusha is a traditional food of the Chukotko-Kamchatkan peoples in the Russian Far East, especially Kamchatka. It is made of dried fish meat or fish roe mixed ...
asian food channel	food	none	F	Asian Food Channel — the best Asian inspired Food Recipes. Spice up your kitchen with our easy to follow Asian Recipes. Get Cooking Today!RecipesVideos
dairy product	food	hypernym	F	Dairy products or milk products are a type of food produced from or containing the milk of mammals. ... Dairy products include food items such as yogurt, cheese and butter. A facility that produces dairy products is known as a dairy, or dairy factory. List of dairy products · Category:Dairy products · Milk · Ymer
ufc group	food	none	F	UFC KA RAJA Sarvajanik Ganesh Mandal.  ... Ulhasnagar friends circle Sanstha, famous known as U.F.C Group.  ... Ranendra Banerjee JOY BABA GANESH PRONAM .
cucumbertown	food	none	F	Cucumbertown is a food blogging platform that allows users to post and browse recipes in its web based platform. It makes it easy to write recipes in a more structured way, a style opposed to the normal way to publishing recipes through blogging platforms like WordPress or tumblr in blob formats.  CEO: Cherian Thomas Founder(s): Cherian Thomas, Chris Luscher, Arun Prabhakar, Dan Hauk No. of locations: 2
convenience food	food	hypernym	F	nouna food, typically a complete meal, that has been pre-prepared commercially and so requires minimum further preparation by the consumer.'convenience foods make life easier'
fufu machine	food	hypernym	F	Fufu is a popular staple food in West and Central Africa made out of cassava, plantains or yams. The fine dough-like paste in its final form is achieved only after meticulous pounding of the ingredients, for at least 30 minutes, done with the use... Wikipedia
international year of the potato	food	none	F	2008The year 2008 was declared the International Year of the Potato by the United Nations, noting that the potato is a staple food in the diet of the world's population, and affirming the need to focus world attention on the role that the potato can play in providing food security and eradicating poverty.
grits	food	hypernym	F	Grits is a food made from a dish of boiled cornmeal. Hominy grits are a type of grits made from hominy – corn that has been treated with an alkali in a process called nixtamalization with the pericarp removed. Grits are often served with other flavorings as a breakfast dish. Shrimp and grits · Cornmeal · Polenta · Red-eye gravy
haggis pakora	food	hypernym	F	Haggis pakora is a Scottish snack food that combines traditional Scottish haggis ingredients with the spices, batter and preparation method of Indian pakoras. It has become a popular food in Indian restaurants in Scotland, and is also available in... Wikipedia
generally recognized as safe	food	none	F	Generally recognized as safe is a United States Food and Drug Administration designation that a chemical or substance added to food is considered safe by experts, and so is exempted from the usual Federal Food, Drug, and Cosmetic Act food additive... Wikipedia
tapai	food	hypernym	F	Tapai, is a traditional fermented preparation of rice or other starchy foods, and is found throughout much of Southeast Asia and parts of East Asia, especially in Austronesian cultures. It refers to both the alcoholic paste and the alcoholic... Wikipedia
kiviak	food	hypernym	F	Kiviak or kiviaq is a traditional wintertime Inuit food from Greenland that is made of little auks fermented in a seal skin. Up to 500 whole auks are packed into the seal skin, beaks and feathers included. Wikipedia
lotte (conglomerate)	food	none	F	Lotte Corporation (Korean: 롯데 그룹) is a South Korean multinational conglomerate. Lotte began its history on June 28, 1948, by Korean businessman Shin ...  Net income: ₩3,289,570 million (2011) Revenue: ₩67,418,470 million (2011) Headquarters: Songpa District, Seoul, South Korea Founder: Shin Kyuk-hoShin Kyuk-hoLotte ConfectioneryLotte HoldingsCategory:Lotte Corporation
j & j snack foods	food	none	F	25-Feb-2019 · J. Cole - MIDDLE CHILD (Official Music Video) Stream or Download "Middle Child" now ...Duration: 3:39 Posted: 25-Feb-2019
kappa ebisen	food	hypernym	F	Kappa Ebisen is a Japanese snack food produced by Calbee of Japan in Hatsukaichi, Hiroshima. The version produced by Calbee America is called Shrimp Flavored Chips. The primary ingredients of Kappa Ebisen are wheat flour, vegetable oil, starch,... Wikipedia
comfort food	food	hypernym	F	Comfort food is food that provides a nostalgic or sentimental value to someone, and may be characterized by its high caloric nature, high carbohydrate level, or simple preparation. The nostalgia may be specific to an individual, or it may apply to... Wikipedia
docang	food	hypernym	F	Docang is a traditional food from Cirebon, a port town in West Java, Indonesia. It is made of sliced of rice cake, cassava leaves, sprouts, and krupuk, served in thick vegetable sauce called dage, which is made of mashed tempeh mixed with grated... Wikipedia
coconut jam	food	hypernym	F	Coconut jam is a jam made from a base of coconut milk, eggs and sugar. It is popular in Southeast Asia, mainly in Brunei, Indonesia, Malaysia, the Philippines, Singapore and Thailand. Wikipedia
gukhwappang	food	hypernym	F	Gukhwa-ppang is a flower-shaped pastry stuffed with sweetened red bean paste. It is a warm street food sold throughout Korea. It is grilled in an appliance similar to a waffle iron, but with flower-shaped molds. Wikipedia
foodbeast	food	none	F	CHINESE BBQ PORK, but on a pizza?! Rose City Pizza in Rosemead, California is taking the iconic Cantonese BBQ pork, char siu, and adding it to their pies.Foodbeast RecipesFood News
origin enterprises	food	none	F	Origin Enterprises plc is a focused Agri-Services Group providing value added services, technologies and strategic inputs that support the delivery of sustainable ...Origin Enterprises plc Annual ...Contact Origin Enterprises plc
curry bread	food	hypernym	F	Curry bread is a popular Japanese food. An amount of Japanese curry is wrapped in a piece of dough, with the dough coated in bread crumbs, and deep fried. On occasion it is baked instead of deep fried, but deep frying is the most common method of... Wikipedia
seamless (company)	food	none	F	Grubhub Inc. Website. www.seamless.com. Seamless North America LLC (formerly SeamlessWeb) is an online food ordering service that allows users to order food for delivery and takeout from restaurants through their web site or suite of mobile apps. History · Operation · Recognition  Founded: New York City; (December 1999) Headquarters: New York City Parent: Grubhub Inc. Number of employees: 300+ (January 2012)
tasteline	food	none	F	Tasteline erbjuder dig recept, inspiration och massor av tips i vardagen. Hitta rätt dryck inför festen, eller favoritdesserten. Besök oss redan idag!ReceptMatTyp av receptVeckomenyerTyp av rättTasteline: recept och inspiration
maksalaatikko	food	hypernym	F	Liver casserole is a Finnish food that is traditionally eaten at Christmas. The casserole is made of rice, ground liver, butter or margarine, syrup, eggs, onion, and raisins. It is usually served with lingonberry jam. It is also sold ready-to-eat... Wikipedia
hininy	food	hypernym	F	Hininy, is traditional food in Saudi Arabia especially in Najd. It is usually prepared in winter season. It is made from date, brown bread, butter, Cardamom and saffron. Wikipedia
pamonha	food	hypernym	F	Pamonha is a traditional Brazilian food. It is a paste made from sweet corn, boiled wrapped in corn husks. Variations may include coconut milk. Pamonha can be savoury or sweet. If savoury, they can be filled with cheese, sausage, minced meat,... Wikipedia
garri	food	hypernym	F	The word Garri originates from the Igbo language in Nigeria. It is used to describe any powdery material, especially foodstuff, such as flour grains, e.g., Garin Dawa, Garin masara, and Garin sukkhari, and particularly fried tapioca. It can also... Wikipedia
hushpuppy	food	hypernym	F	A hushpuppy is a small, savory, deep-fried round ball made from cornmeal-based batter. Hushpuppies are frequently served as a side dish with seafood and other deep-fried foods. History · Name · Characteristics and ... · Caribbean
animal feed	food	hypernym	F	Animal feed is food given to domestic animals in the course of animal husbandry. There are two basic types: fodder and forage. Used alone, the word feed more often refers to fodder. Wikipedia
camote cue	food	hypernym	F	Camote cue or camote fritter is a popular snack food in the Philippines made from camote. Slices of camote are coated with brown sugar and then fried to cook the potatoes and to caramelize the sugar. It is one of the most common street foods in... Wikipedia
al forno	food	hypernym	F	Al forno is food that has been baked in an oven. Italian dishes commonly prepared in this way include pizza, breads and pasta dishes. Pasta is sometimes boiled before it is baked in al forno dishes. Wikipedia
olo (online ordering)	food	none	F	Think of Olo as the interface between restaurants and the on-demand world. We connect the dots for happy customers outside the four walls.
foodler	food	none	F	Foodler Inc. was an American online food ordering service that connected consumers with a wide variety of restaurants for immediate delivery. Wikipedia
amala (food)	food	hypernym	F	Àmàlà is a local indigenous Nigerian food, native to the Yoruba tribe in the South-western parts of the country. It is made out of yam and/or cassava flour, or unripe plantain flour. Yams are peeled, sliced, cleaned, dried and then blended into a... Wikipedia
space raiders (snack food)	food	hypernym	F	Space Raiders are a British brand of corn and wheat snacks made by KP Snacks. Introduced in 1987, the alien shaped snacks are currently available in Beef, Pickled Onion, Saucy BBQ and Spicy flavours.
saure kutteln	food	hypernym	F	Saure Kutteln is a Swabian specialty food, popular in the Swabian part of Baden-Württemberg as well as in the Province of Hohenzollern and Baden. It's often eaten with bread or with home fries. It was known as an extremely economical dish, since... Wikipedia
shelf-stable food	food	hypernym	F	Shelf-stable food (sometimes ambient food) is food of a type that can be safely stored at room temperature in a sealed container. This includes foods that would normally be stored refrigerated but which have been processed so that they can be safely stored at room or ambient temperature for a usefully long shelf life. Packaging · Examples
sunkist fun fruits	food	hypernym	F	Sunkist Fun Fruits was a licensed snack food from Leaf Confections Limited which was manufactured with fruit from Sunkist Growers, Incorporated. and packaged by Thomas J. Lipton. The food which was introduced in 1987, was small, soft and pellet... Wikipedia
curanto	food	hypernym	F	Curanto is a traditional food of Chiloé Archipelago that has spread to the southern areas of Chile and Argentina, whose remains dated back about 11,525 ± 90 uncalibrated years before present. Wikipedia
sausage	food	hypernym	F	Sausage is a meat product usually made from ground meat, often pork, beef, or poultry, along with salt, spices and other flavourings. Other ingredients such as grains or breadcrumbs may be included as fillers or extenders. Some sausages include other ingredients for flavour. List of sausages · Breakfast sausage · Sausage casing · Blood sausage
mousse	food	hypernym	F	A mousse (/ˈmuːs/; French: [mus]; "foam") is a soft prepared food that incorporates air bubbles to give it a light and airy texture. It can range from light and fluffy to creamy and thick, depending on preparation techniques. A mousse may be sweet or savory.
spread (food)	food	hypernym	F	A spread is a food that is spread, generally with a knife, onto foods such as bread and crackers. Spreads are added to food to enhance the flavor or texture of the food, which may be considered bland without it. Butter and soft cheeses are typical spreads.
boba ice cream bar	food	hypernym	F	Boba ice cream bars are a frozen food, mainly eaten as a dessert or snack. It is an ice cream bar with boba bits throughout. The ice cream is usually made from dairy products, such as milk and cream, and can be flavored with other ingredients,... Wikipedia
ragi rotti	food	hypernym	F	Ragi rotti is a breakfast food of the state of Karnataka, India. It is most popular in the rural areas of southern Karnataka. It is made of ragi flour. Ragi-Rotti means ragi-pancake in the native language, Kannada. It is prepared in the same way... Wikipedia
gyūtan	food	hypernym	F	Gyūtan is a Japanese food that is made from grilled beef tongue. The word gyūtan is a combination of the Japanese word for cow and the English word tongue. Since gyūtan literally means "cow tongue," the word is also used to refer to cow tongues in... Wikipedia
mock duck	food	hypernym	F	Mock duck is a gluten-based vegetarian food. It is made of wheat gluten, oil, sugar, soy sauce, and salt. It is thus high in protein. Its distinctive flavor and artificial "plucked duck" texture distinguish it from other forms of commercially... Wikipedia
pagit-pagit	food	hypernym	F	Pagit-pagit or terites is a food consumed by the Karo people of North Sumatra, Indonesia. The main ingredient is the partially digested grass from the rumen of a ruminant, typically a deer, goat, cow or water buffalo. Wikipedia
cat food	food	hypernym	F	Results 1 - 24 of 955 · Online shopping for Pet Supplies from a great selection of Dry, Wet & more at everyday low prices.
shuangbaotai	food	hypernym	F	Shuangbaotai or horse hooves is a sweet Taiwanese fried dough food with chewy dough containing large air pockets on the inside and a crisp crust on the outside. It is made by twisting two small pieces of dough together and frying them, causing... Wikipedia
glucono delta-lactone	food	none	F	Glucono delta-lactone, also known as gluconolactone, is a food additive with the E number E575 used as a sequestrant, an acidifier, or a curing, pickling, or leavening agent. It is a lactone of d-gluconic acid. Pure GDL is a white odorless... Wikipedia
tiropita	food	hypernym	F	Tiropita or tyropita is a Greek layered pastry of the börek family, made with layers of buttered phyllo and filled with a cheese-egg mixture. It may be an individual-size free-form wrapped shape, or a larger pie that is portioned. Wikipedia
kenpi	food	hypernym	F	Kenpi or Imo-kenpi is a snack food and common omiyage/meibutsu from Kōchi Prefecture, Japan. They are strips of candied sweet potato, resembling french fries in appearance, but are hard and sugary sweet in taste. Now, in Japan, almost all super... Wikipedia
fraser and neave	food	none	F	Fraser and Neave, Limited is a food and beverage, publishing and former brewing and property industries conglomerate in Singapore. Listed in Singapore, the group's subsidiaries and associated companies include Frasers Property, Asia Pacific... Wikipedia
chiang rai fried pork	food	hypernym	F	Order food online from JiangRai Deep Fried Pork in Chiang Rai ✓ Super fast food delivery to your home or office ✓ Check menu, ratings and reviews ✓ Safe ...
big katsu	food	hypernym	F	Big Katsu is a type of Japanese snack food. In name and appearance it is similar to breaded pork cutlets, but instead of pork it contains shredded fish surimi. Wikipedia
