niue	country	none	"Niue is a small island nation in the South Pacific Ocean. It’s known for its limestone cliffs and coral-reef dive sites. Migrating whales swim in Niue's waters between July and October. In the southeast is the Huvalu Forest Conservation Area, where trails through fossilized coral forests lead to the Togo and Vaikona chasms. The northwest is home to the rock pools of Avaiki Cave and the naturally formed Talava Arches."
nordic cross country championships	country	none	The Nordic Cross Country Championships is an annual international cross country running competition that is contested between the Nordic countries. The championships are generally held in mid-November and the host nation rotates every year between the Nordic countries.
north korea	country	none	"North Korea, officially the Democratic People's Republic of Korea, is a country in East Asia constituting the northern part of the Korean Peninsula, with Pyongyang as its capital and the largest city in the country. Wikipedia"
norton buffalo	country	none	"Phillip Jackson, best known as Norton Buffalo, was an American singer-songwriter, country and blues harmonica player, record producer, bandleader and recording artist who was a versatile exponent of the harmonica, including chromatic and diatonic.... Wikipedia"
nuclear energy in south africa	country	none	South Africa is the only country in Africa with a commercial nuclear power plant. Two reactors located at the Koeberg nuclear power station accounts for around 5% of South Africa's electricity production. Spent fuel is disposed of at Vaalputs Radioactive Waste Disposal Facility in the Northern Cape.
nuclear weapons and the united kingdom	country	none	The United Kingdom is one of the five official nuclear weapon states under the Treaty on the Non-Proliferation of Nuclear Weapons and has an independent nuclear deterrent. The UK has been estimated to have a stockpile of 120 active nuclear warheads and 215 nuclear warheads in total.
nuclear weapons and the united states	country	none	"The United States is one of the five recognized nuclear powers by the signatories of the Treaty on the Non-Proliferation of Nuclear Weapons (NPT). As of 2017, the US has an estimated 4,018 nuclear weapons in either deployment or storage. ... The policy also renounces development of any new nuclear weapons."
nurmekund	country	none	"Nurmekund was a small independent country on the north coast of Lake Võrtsjärv in Central Estonia, bordered by Sakala, Alempois, Järvamaa, Mõhu, and Ugandi. Nurmekund had an area of approximately 600 hides. Wikipedia"
nutopia	country	none	"Nutopia is a conceptual country, sometimes referred to as a micronation, founded by John Lennon and Yoko Ono. One of the reasons that the country was ..."
oceania cross country championships	country	none	The Oceania Cross Country Championships are a biennial Cross country running competition organized by the Oceania Athletics Association (OAA) for athletes representing the countries of its member associations.
odessa university	country	none	"Odesa I. I. Mechnikov National University located in Odessa, Ukraine, is one of the country's major universities, named after the scientist Élie Metchnikoff a Nobel  ... Background · Organization  Location: Odesa, Ukraine Students: 7,500 Rector: Igor Koval Established: 1865"
odra kingdom	country	none	"Odra was a kingdom located in the northern Odisha. This kingdom was mentioned in the epic Mahabharata. Odras were neighbours to the Vangas. It is believed that the Odia language and the state Odisha got their names derived from the name ""Odra""."
oeiras international cross country	country	none	"The Oeiras International Cross Country is an annual cross country running competition that takes place in Oeiras, Portugal. Wikipedia"
oil and gas industry in myanmar	country	none	"Myanmar is today primarily a natural gas producer. As of 2015, Myanmar exports gas to Thailand and China. Myanmar had proven gas reserves of 10 trillion cubic feet in 2012, with an annual production capacity of 416 BcF. Oil reserves in 2013 numbered at 50 million barrels, with a production capacity of 21,000 bbl/d."
oman	country	none	"Oman, officially the Sultanate of Oman, is an Arab country on the southeastern coast of the Arabian Peninsula in Western Asia. Its official religion is Islam. Wikipedia"
one day at a time (marijohn wilkin and kris kristofferson song)	country	none	One Day at a Time is a popular Country and Western-style Christian song written by Marijohn Wilkin and Kris Kristofferson. It has been recorded by over 200 artists and has reached No.1 in several territories. Wikipedia
one woman can	country	none	The One Woman Can campaign was launched in 2007 by Americans for UNFPA to raise awareness among Americans that the U.S. is the only country that has ... Methods · Legislation · Petition · Online engagement
onie wheeler	country	none	"Onie Wheeler was an American country and bluegrass musician. Wheeler was born in Senath, Missouri, United States, and learned to play guitar and harmonica as a child. After serving in World War II, he started working in radio, appearing on... Wikipedia"
orthodox christianity in uganda	country	none	Eastern Orthodoxy in Uganda refers to adherents and religious communities of Eastern Orthodox Christianity in Uganda. Majority of Eastern Orthodox Christians in Uganda are under ecclesiastical jurisdiction of the Eastern Orthodox Patriarchate of Alexandria and all Africa.
outline of aruba	country	none	The following outline is provided as an overview of and introduction to Aruba: Aruba – Caribbean island nation that is a constituent country of the Kingdom of the ... Geography of Aruba · Government and politics ...
outline of bhutan	country	none	"Bhutan is located amidst the eastern end of the Himalaya Mountains and is bordered to the south, east and west by India and to the north by China. Bhutan is separated from Nepal by the Indian state of Sikkim. The Bhutanese call their country Druk Yul (land of the thunder dragon). Geography of Bhutan · Government and politics ... · History of Bhutan"
outline of brunei	country	none	"Brunei is a sovereign country located on the north coast of the Island of Borneo in Southeast Asia. Apart from its coastline with the South China Sea it is completely surrounded by the state of Sarawak, Malaysia, and is separated into two parts by Limbang, which is part of Sarawak. Geography of Brunei · Government and politics ... · Foreign relations of Brunei"
outline of burundi	country	none	"The Republic of Burundi is a small sovereign country located in the Great Lakes region of Africa. Geographically isolated, facing population pressures and having sparse resources, Burundi has the lowest GDP per capita in the world, arguably making it the poorest country on the planet. Geography of Burundi · Government and politics ... · Culture of Burundi"
outline of canada	country	none	The following outline is provided as an overview of and topical guide to Canada: Canada /ˈkænədə/ is a North American country consisting of ten provinces and ... Geography · Government and politics · History · Culture
outline of egypt	country	none	The following outline is provided as an overview of and topical guide to Egypt: Egypt is a sovereign country located in eastern North Africa that includes the Sinai ... Geography of Egypt · Government and politics ... · History of Egypt
outline of england	country	none	"England is bordered by Scotland to the north, Wales to the west and the North Sea, Irish Sea, Celtic Sea, Bristol Channel and English Channel. The capital is London, the largest metropolitan area in Great Britain, and the largest urban zone in the European Union by many measures. General reference · Geography of England · History of England · Culture of England"
outline of greenland	country	none	"Greenland comprises the Island of Greenland and adjacent islands located between the Arctic and Atlantic Oceans, east of the Canadian Arctic Archipelago. ... Greenland is, by area, the world's largest island which is not a continent in its own right. Geography of Greenland · Environment of Greenland · Government and politics ..."
outline of kazakhstan	country	none	"It is bordered by Russia, Kyrgyzstan, Turkmenistan, Uzbekistan and China. The country also borders on a significant part of the Caspian Sea. Vast in size, the land in Kazakhstan is very diverse in types of terrain: flatlands, steppes, taigas, rock-canyons, hills, deltas, mountains, snow-capped mountains, and deserts. General reference · Geography of Kazakhstan · Government and politics ..."
outline of malaysia	country	none	The following outline is provided as an overview of and topical guide to Malaysia: Malaysia is a sovereign country located on the Malay Peninsula and a ... History of Malaysia · Politics of Malaysia · Geography of Malaysia · Economy and ...  Japanese occupation of Malaya / of Borneo: 1941–1945 Battle of Singapore: 1942
outline of poland	country	none	"The Republic of Poland is a sovereign country located in Central Europe. Poland is bordered by Germany to the west; the Czech Republic and Slovakia to the south; Ukraine, Belarus and Lithuania to the east; and the Baltic Sea and Kaliningrad Oblast, a Russian exclave, to the north."
outline of portugal	country	none	"The following outline is provided as an overview of and topical guide to Portugal: The Portuguese Republic, commonly known as Portugal, is a sovereign ... Geography of Portugal · Government and politics ... · Foreign relations of ..."
outline of rwanda	country	none	"The Republic of Rwanda is a small landlocked sovereign country located in the Great Lakes region of east-central Africa, bordered by Uganda, Burundi, the Democratic Republic of the Congo and Tanzania. ... A verdant country of fertile and hilly terrain, the small republic bears the title ""Land of a Thousand Hills"". Geography of Rwanda · Government and politics ... · Foreign relations of ..."
outline of saudi arabia	country	none	"Saudi Arabia is bordered by Jordan on the northwest, Iraq on the north and northeast, Kuwait, Qatar, Bahrain, and the United Arab Emirates on the east, Oman on the southeast, and Yemen on the south. The Persian Gulf lies to the northeast and the Red Sea to its west. Geography of Saudi Arabia · Government and politics ... · Foreign relations of ..."
outline of the netherlands	country	none	"Outline of the Netherlands. From Wikipedia, the free encyclopedia. Geography of the ... · Government and politics ... · Branches of government ..."
outline of the netherlands antilles	country	none	"The territory of Netherlands Antilles consists of five islands divided geographically into the Leeward Islands (northern) group with the islands of Saba, Sint Eustatius, and Sint Maarten and the Windward Islands (southern) group with the islands of Bonaire and Curaçao."
outline of the northern mariana islands	country	none	"The Northern Mariana Islands comprise 15 islands about three-quarters of the way from Hawaii to the Philippines, at 15°1′2″N 145°4′5″E. The United States Census Bureau reports the total land area of all islands as 179.01 sq mi (463.63 km²). The Northern Mariana Islands has a population of 80,362 (2005 estimate). General reference · Geography · Government and politics"
outline of the republic of macedonia	country	none	"North Macedonia is a landlocked sovereign country located on the Balkan Peninsula in Southern Europe. North Macedonia is bordered by Serbia and Kosovo to the north, Albania to the west, Greece to the south, and Bulgaria to the east. Regions of North ... · Government and politics ... · Foreign relations of ..."
outline of the republic of the congo	country	none	"Republic of the Congo – also known as Congo-Brazzaville or the Congo, is a sovereign country located in Central Africa. It is bordered by Gabon, Cameroon, the Central African Republic, the Democratic Republic of the Congo, the Angolan exclave province of Cabinda, and the Gulf of Guinea. Geography of the ... · Government and politics ... · Foreign relations of the ..."
outline of turkmenistan	country	none	"It is bordered by Afghanistan to the southeast, Iran to the southwest, Uzbekistan to the northeast, Kazakhstan to the northwest, and the Caspian Sea to the west. According to CIA World Factbook 2006 figures, Turkmenistan ranks 5th in the world for GDP growth rate. General reference · Geography of Turkmenistan · Government and politics ..."
outline of uganda	country	none	The following outline is provided as an overview of and topical guide to Uganda: Uganda –commonly referred to as the Pearl by Churchill is a land-locked ... Geography of Uganda · Government and politics ... · Foreign relations of ...
pakistan	country	none	"Pakistan, officially the Islamic Republic of Pakistan, is a country in South Asia. It is the world’s sixth-most populous country with a population exceeding 212.7 million people. In area, it is the 33rd-largest country, spanning 881,913 square kilometres. Wikipedia"
pakistan–united arab emirates relations	country	none	"Pakistan–United Arab Emirates relations refer to bilateral relations between the Islamic Republic of Pakistan and the United Arab Emirates. ... The UAE has emerged as one of Pakistan's major economic and trading partners. Many Pakistani expatriates, numbering nearly 1.2 million are gainfully employed in UAE."
pala (anatolia)	country	none	"Pala (cuneiform pa-la-a) was a Bronze Age country in Northern Anatolia. Nothing more is known about Pala than its native language, which is the Palaic ... Location · Mythology  Religion: Palaic religion Common languages: Palaic Today part of: Turkey"
palombia	country	none	Palombia is a fictitious South American country described in the Belgian Spirou et Fantasio and Marsupilami comic book stories as the birthplace and native habitat of Marsupilami. Wikipedia
pan american cross country cup	country	none	"The five-star Bear Mountain Resort & Spa offers two Jack Nicklaus-design golf courses, but for Saturday, February 29, the resort will become a cross-country ..."
panama	country	none	"Panama is a country on the isthmus linking Central and South America. The Panama Canal, a famous feat of human engineering, cuts through its center, linking the Atlantic and Pacific oceans to create an essential shipping route. In the capital, Panama City, modern skyscrapers, casinos and nightclubs contrast with colonial buildings in the Casco Viejo district and the rainforest of Natural Metropolitan Park."
papua new guinea	country	none	"Papua New Guinea, in the southwestern Pacific, encompasses the eastern half of New Guinea and its offshore islands. A country of immense cultural and biological diversity, it’s known for its beaches and coral reefs. Inland are active volcanoes, granite Mt. Wilhelm, dense rainforest and hiking routes like the Kokoda Trail. There are also traditional tribal villages, many with their own languages."
paragliding world cup	country	none	"2019-11-16 - Paragliding World Cup : Loma Bola, Argentina - Day 7 [19:50]. Task 6 start gaggle. Photo by Ulric Jessop. With blue skies and very stable ... World Cup Tour · Results · Pilots · NEW Paragliding World Cup App"
paraguay	country	none	"Paraguay is a landlocked country between Argentina, Brazil and Bolivia, home to large swaths of swampland, subtropical forest and chaco, wildernesses comprising savanna and scrubland. The capital, Asunción, on the banks of the Paraguay River, is home to the grand Government Palace and the Museo del Barro, displaying pre-Columbian ceramics and ñandutí lacework, the latter available in many shops."
parliament of senegal	country	none	"The National Assembly (French: Assemblée nationale) is the unicameral legislature of Senegal. The Assembly was previously part of a bicameral legislature from 1999 to 2001 and from 2007 to 2012, with the indirectly elected Senate being the upper house. The Senate was abolished for a second time in September 2012."
parliament of uganda	country	none	The unicameral Parliament of Uganda is the country's legislative body. The most significant of the Ugandan Parliament's functions is to pass laws which will provide good governance in the country. The government ministers are bound to answer to... Wikipedia
patrick hall (athlete)	country	none	"Patrick Hall is a retired American cross country and road racing athlete who competed for Covenant College and last competed professionally for Front Runner Athletics in Chattanooga, TN. Hall is currently the assistant coach for the cross country... Wikipedia"
patsy riggir	country	none	"Patsy Evelyn Ann Riggir QSM is a New Zealand country and western singer and songwriter. She was a regular performer on the New Zealand Country and Western television show That's Country, had her own ... Wikipedia"
patusan	country	none	"Patusan is a fictional country originating in the novel Lord Jim by Joseph Conrad, published in 1900. It has subsequently appeared in various films and television shows. Geography, settlements ... · Basis in reality · Films"
paul davis (musician)	country	none	"Paul Lavon Davis was an American singer and songwriter, best known for his radio hits and solo career which started worldwide in 1970. His career encompassed soul, country, and pop. Wikipedia"
penny dehaven	country	none	"Penny DeHaven was an American country and gospel music singer and actress. At the beginning of her career, she recorded as Penny Starr. Born Charlotte DeHaven in 1948 in Winchester, Virginia, she is best known for her country hit singles in the... Wikipedia"
peru	country	none	"Peru is a country in South America that's home to a section of Amazon rainforest and Machu Picchu, an ancient Incan city high in the Andes mountains. The region around Machu Picchu, including the Sacred Valley, Inca Trail and colonial city of Cusco, is rich in archaeological sites. On Peru’s arid Pacific coast is Lima, the capital, with a preserved colonial center and important collections of pre-Columbian art."
petroleum in uruguay	country	none	"Uruguay is a petroleum-importing country. For decades, Uruguay has been searching for petroleum reserves on its territory. One of the first such attempts was in 1957, when ANCAP drilled in the north of the country. In 2012, Uruguay engaged on a bidding process for the exploration of hydrocarbons."
philippines	country	none	"The Philippines, officially the Republic of the Philippines, is an archipelagic country in Southeast Asia. Situated in the western Pacific Ocean, it consists of about 7,641 islands that are broadly categorized under three main geographical divisions from north to south: Luzon, Visayas and Mindanao. Wikipedia"
philippines at the 1981 southeast asian games	country	none	"Philippines is the sixth nation to host the Southeast Asian Games after Thailand, Burma, Malaysia, Singapore and Indonesia. The event was officially opened by President Ferdinand Marcos and the cauldron was lit by Benjamin Silva-Netto. The colourful opening ceremony was held in the Rizal Memorial Stadium in Manila."
plava trava zaborava	country	none	"Plava Trava Zaborava is a country and western band formed in Zagreb, Croatia in 1982. The band members are from Croatia and one member is from Serbia. So far, they have sold more than 500,000 album copies. The group was formed at the advisory of... Wikipedia"
poictesme	country	none	"Poictesme (pronounced ""pwa-tem"") is a fictional country or province which forms the setting of the fantasy works of James Branch Cabell, known collectively as Biography of the Life of Manuel. Poictesme is ruled by the Count Dom Manuel. It was the author's intention to situate Poictesme roughly in the south of France."
pokolistan	country	none	"During the Lex Luthor Administration, Pokolistan was a tiny fragment of the broken-up Czech Republic, and its government had a secret deal with President Lex ..."
poland	country	none	"Poland, officially the Republic of Poland, is a country located in Central Europe. It is divided into 16 administrative subdivisions, covering an area of 312,696 square kilometres, and has a largely temperate seasonal climate. Wikipedia"
politics of scotland	country	none	"Scotland is a country that is part of the United Kingdom. It covers the northern third of the island of Great Britain, with a border with England to the southeast, and is surrounded by the Atlantic ... Wikipedia"
portugal	country	none	"Portugal is a southern European country on the Iberian Peninsula, bordering Spain. Its location on the Atlantic Ocean has influenced many aspects of its culture: salt cod and grilled sardines are national dishes, the Algarve's beaches are a major destination and much of the nation’s architecture dates to the 1500s–1800s, when Portugal had a powerful maritime empire."
portuguese colonization of the americas	country	none	"Portugal was the leading country in the European exploration of the world in the 15th century. ... Portugal colonized parts of South America (Brazil, Colónia do Sacramento, Uruguay, Guanare, Venezuela), but also made some unsuccessful attempts to colonize North America (Newfoundland and Labrador and Nova Scotia in Canada)."
portuguese customary units	country	none	metre–kilogram–second (MKS)metre–tonne–second (MTS)centimetre–gram–second (CGS)gravitational.
postage stamps and postal history of andorra	country	none	The Stamps and Postal History of Andorra   The first stamps used were those of early Italy or France used within Andorra and can be identified by their postmarks. Spanish stamps overprinted for use solely in Andorra were issued in 1928 and French stamps similarly overprinted in 1931.
postage stamps and postal history of brazil	country	none	"Brazil is the fifth largest country in the world. It was a colony of Portugal from 1500 until 1815. Brazil was the second country in the world, after Great Britain, ..."
postage stamps and postal history of colombia	country	none	"On 1 September 1858 Colombia issued its first “stamp”, which was a 20 centavos revenue stamp. Exactly one year later, on 1 September 1859, the first postage stamps were put on sale. At that time Colombia was called the Granadine Confederation."
postage stamps and postal history of east timor	country	none	"Following the outcome of the East Timor Special Autonomy Referendum, United Nations transitional administration was established in 1999 until East Timor's independence on 20 May 2002. During the transition period, 2 stamps were issued in 2000, one for domestic mail and one for international mail."
postal orders of the united kingdom	country	none	"The United Kingdom was the first country in the world to issue postal orders on 1 January 1881. They were the brainchild of the president of the Birmingham Chamber of Commerce, John Skirrow Wright which was to enable poorer people to buy goods and services by post, as they were unlikely to have bank accounts."
pottsylvania	country	none	"Pottsylvania is a fictional country that appeared in the television series Rocky and His Friends and The Bullwinkle Show, collectively referred to as Rocky and Bullwinkle. Pottsylvania is a parody of a Cold War-era eastern European country. Wikipedia"
poverty in the united kingdom	country	none	"As of 2017, 20% of UK people live in poverty including 8 million working-age adults, 4 million children and 1.9 million pensioners. Research by the JRF found nearly 400,000 more UK children and 300,000 more UK pensioners were in poverty in 2016-17 compared with 2012-13."
prefectures of greece	country	none	The following prefectures have been part of the Greek state since independence: Attica. Boeotia. Phthiotis Prefecture. Phocis Prefecture. Evrytania Prefecture. Euboea Prefecture. Aetolia-Acarnania Prefecture. Cyclades Prefecture. Organization · Duties · List of prefectures · History
progressive double two	country	none	The Progressive Double Two is a type of country and western dance popularized in the Dallas/Fort Worth area. It typically consists of 6- and 8-count dance patterns.
provinces of gran colombia	country	none	"Gran Colombia departments in 1824. ... Its departments and provinces were:Boyacá Department: 4 provinces — Tunja Province, Casanare Province, Pamplona Province, and Socorro Province.Cauca Department: 4 provinces — Popayán Province, Buenaventura Province, Chocó Province, Pasto Province.More items..."
public holidays in malta	country	none	"Malta is an archipelago in the central Mediterranean between Sicily and the North African coast. It's a nation known for historic sites related to a succession of rulers including the Romans, Moors, Knights of Saint John, French and British. It has numerous fortresses, megalithic temples and the Ħal Saflieni Hypogeum, a subterranean complex of halls and burial chambers dating to circa 4000 B.C."
pulp and paper industry in canada	country	none	"The pulp and paper industry consists of manufacturing enterprises that convert predominantly woody plant material into a wide variety of pulps, papers and paperboards. The Canadian industry began in the 1800s, and has undergone revolutionary changes over the years."
pussycat (band)	country	none	"Pussycat was a Dutch country and pop group led by the three Kowalczyk sisters: Toni, Betty and Marianne. Other members of the band were guitarists Lou Willé, Theo Wetzels, Theo Coumans, and John Theunissen. Their song ""Mississippi"" was a #1 hit in... Wikipedia"
qatar	country	none	"Qatar is a peninsular Arab country whose terrain comprises arid desert and a long Persian (Arab) Gulf shoreline of beaches and dunes. Also on the coast is the capital, Doha, known for its futuristic skyscrapers and other ultramodern architecture inspired by ancient Islamic design, such as the limestone Museum of Islamic Art. The museum sits on the city’s Corniche waterfront promenade."
qurac	country	none	"Qurac is a fictional country in the DC universe. It is a Middle Eastern country on the Persian Gulf, wedged between Iraq, Saudi Arabia, and Oman. Qurac is a state sponsor of terrorism. Wikipedia"
race the train	country	none	"Race the Train is an annual cross country running event that takes place in Tywyn, Mid Wales. The race is organised by Tywyn Rotary Club, and attracts runners from all over the world. In the main event, runners compete to beat a steam train on the... Wikipedia"
racism in malaysia	country	none	"Malaysia is a multi-ethnic country, with a predominately Muslim population. Accusations of racism stem from racial preferences embodied within the social and ... Demographics · Tools of persecution · New Economic Policy ..."
raf weston zoyland	country	none	"RAF Westonzoyland is one of the country's oldest airfields being established in the early 1920s. Somerset, England. The airfield is located approximately 4 miles  ... History · USAAF use · Subsequent RAF use  Built: 1925 Controlled by: Royal Air Force; United States Army Air Forces Battles/wars: European Theatre of World War II; Air Offensive, Europe July 1942 - May 1945 In use: 1942-1947"
rajiv gandhi regional museum of natural history	country	none	"The Regional Museum of Natural History, Sawai Madhopur or The Rajiv Gandhi Regional Museum of Natural History, Sawai Madhopur is the country`s fourth regional museum of Natural History in Sawai Madhopur, India with exhibits on plants, animals and geology of the Western region of India."
ramblin' tommy scott	country	none	"Ramblin' Tommy Scott, aka ""Doc"" Tommy Scott, was an American country and rockabilly musician. Wikipedia"
ravensbarrow lodge	country	none	"Use Zoopla to view property details for Ravensbarrow Lodge Cartmel Fell Grange-Over-Sands LA11 6NH including a current value estimate, local information, ..."
ray hood	country	none	"View Ray Hood's profile on LinkedIn, the world's largest professional community. Ray has 8 jobs listed on their profile. See the complete profile on LinkedIn and ..."
ray stevens	country	none	"Harold Ray Ragsdale, known professionally as Ray Stevens, is an American country and pop singer-songwriter and comedian, known for his Grammy-winning recordings ""Everything Is Beautiful"" and ""Misty"", as well as comedic hits such as ""Gitarzan"" and... Wikipedia"
ray vega (singer)	country	none	"Ray Vega (born July 28, 1961) is an American country and adult contemporary artist. In the 1980s, Vega performed with his brother, Robert, as The Vega Brothers. The duo were signed by MCA Records and their single ""Heartache the Size of Texas"" peaked at No. 54 on the Billboard Hot Country Singles chart in 1986."
"ray whitley (singer-songwriter, born 1901)"	country	none	Raymond Otis Whitley was a Country and Western singer and actor. Wikipedia
rechberg and rothenlöwen	country	none	"Rechberg and Rothenlöwen was a country in the Holy Roman Empire. Rechberg and Rothenlöwen was a renaming of Osterberg, and it inherited Osterberg in ..."
regions of chile	country	none	"Chile is divided into 16 regions which are the country's first-level administrative division. Each region is headed by an intendant (intendente), appointed by the ... Naming · History of the regional ... · Administration · List of regions"
religion in belize	country	none	"Roman CatholicReligion, Language, and Food   The majority of Belizeans are Roman Catholic, however due to the heavy British influence, Belize has a larger Protestant population than any other country in Central America. The Maya and Garifuna practice their own fascinating mixture of shamanism and Christianity."
religion in france	country	none	"ChristianityMajor religions practised in France include Christianity (Catholicism, various branches of Protestantism, Orthodoxy, Armenian Christianity), Islam, Judaism, Buddhism, Hinduism, and Sikhism amongst others, making it a multiconfessional country."
religion in jordan	country	none	"Jordan is a tolerant, Islamic state that welcomes all religions. A majority of Jordanians are Muslim, about 92% are Sunni Muslim, and 1% are Shia or Sufi. Cities in the south of Jordan, have the highest percentage of Muslims."
religion in montenegro	country	none	"OrthodoxReligion in Montenegro refers to adherents, communities, institutions and organizations of various religions in Montenegro. While Eastern Orthodox Christianity is the dominant religious denomination in Montenegro, there are also sizable numbers of adherents of both Catholic Christianity and Islam."
religion in myanmar	country	none	"Myanmar has a population of 54 million (2009 est.), of which 90% profess Theravada Buddhism (roughly 48 million), 4% Christianity (1.65 million Baptists and 550,000 Roman Catholics), 4% Islam (2.2 million), 1% Hinduism (550,000), and the remaining 1% consists of Mahayana Buddhism, Vajrayana Buddhism and Animism."
religion in san marino	country	none	"CatholicismSan Marino is a predominantly Catholic state: over 97% of the population profess the Catholic faith, but Catholicism is not an established religion. Approximately half of those who profess to be Catholic practice the faith."
republic of montenegro (1992–2006)	country	none	The Republic of Montenegro (Montenegrin: Република Црна Гора/Republika Crna Gora) was a constituent federated state of the Federal Republic of Yugoslavia and then Serbia and Montenegro between 1992 and 2006. The declaration of independence of Montenegro in 2006 ended the ex-Yugoslav state. History · Federal Republic of ... · Confederacy and ...
republic of reuss	country	none	"Government, Republic. Historical era, Aftermath of World War I. • Established. 4 April 1919. • Merged into Thuringia. 1 May 1920. Preceded by, Succeeded by. Reuss Elder Line · Reuss Younger Line · Thuringia. The People's State of Reuss (German: Volksstaat Reuß) was a short-lived country in what is ..."
republic of serbia (1992–2006)	country	none	The Republic of Serbia (Serbian: Република Србија / Republika Srbija) was a constituent state of the Federal Republic of Yugoslavia between 1992 and 2003 and the Union of Serbia and Montenegro from 2003 to 2006. Background · History · Federation · Confederation  Capital: Belgrade Historical era: Yugoslav Wars
republic of texas	country	none	"The Republic of Texas (Spanish: República de Tejas) was a sovereign state in North America that existed from March 2, 1836, to February 19, 1846. It was ...  Government: Unitary Presidential Constitutional republic Currency: Republic of Texas Dollar Capital: San Antonio de Bexar (Mexican Texas); San Felipe de Austin (1835, provisional); Washington-on-the-Brazos (1836, inte... Historical era: Western ExpansionTimeline of the RepublicRepublic of Texas (group)President of the Republic of ...Texas annexation"
republic of the congo	country	none	"The Republic of the Congo, also called Congo-Brazzaville, is a central African nation with rainforest reserves that are habitats for gorillas. Its capital city, Brazzaville, lies across the Congo River from Kinshasa, the capital of neighboring Democratic Republic of the Congo. Brazzaville's highlights include traditional craft markets and the mid-20th-century Basilique Sainte-Anne, with a green-tiled roof and spire."
republic of upper volta	country	none	"The Republic of Upper Volta, now Burkina Faso, was a landlocked West African country established on December 11, 1958, as a self-governing colony within the French Community. Before attaining autonomy it had been French Upper Volta and part of the... Wikipedia"
residual supplier	country	none	A residual supplier is a country that supplies the world market only after importers have met their initial needs from preferred suppliers. A residual supplier is not ...
rich mccready	country	none	"Rich McCready is an American country music singer-songwriter. McCready signed to Magnatone Records in 1995 and recorded two albums for the label. His highest charting single, ""Thinkin' Strait,"" peaked at number 53 in 1996. Wikipedia"
ricky skaggs	country	none	"Rickie Lee Skaggs, known professionally as Ricky Skaggs, is an American country and bluegrass singer, musician, producer, and composer. He primarily plays mandolin; however, he also plays fiddle, guitar, mandocaster and banjo. Skaggs was inducted... Wikipedia"
rita macneil	country	none	"Rita MacNeil, CM, ONS was a Canadian singer from the community of Big Pond on Nova Scotia's Cape Breton Island. Wikipedia"
ritchie pickett	country	none	"Ritchie Pickett was a New Zealand country music singer-songwriter who was born in Morrinsville, in the Waikato region. Pickett has been described as one of New Zealand's ""kings of country/rock"". Wikipedia"
robie porter	country	none	"Robert George Porter OAM is an Australian country, pop-rock musician, producer and record label owner. Beginning in 1959 he performed under the stage name Rob E.G. and recorded lap steel guitar instrumentals or covers of country-style vocals. Wikipedia"
rocky top	country	none	"Rocky Top is an American country and bluegrass song written by Felice and Boudleaux Bryant in 1967 and first recorded by the Osborne Brothers later that ... Background · Lyrics · College fight song · Location of Rocky Top  Songwriter(s): Felice and Boudleaux Bryant Released: December 25, 1967 Genre: Bluegrass, country Length: 2:35"
rod black (singer)	country	none	"Rod Black is a Canadian country rock singer-songwriter and the lead singer of hard rock band Jet Black Stare. In 2014, Black launched a solo career with the release of the single ""Keepin' On"" to country radio. It peaked at number 22 on the... Wikipedia"
roger ballard	country	none	"Roger Ballard is an American country music singer-songwriter. His first single was ""A Cheap Imitation of You"" on the Swamp Pop label in 1990. Ballard was ... A Little Piece of Heaven ... · Track listing · Singles"
ron wallace (singer)	country	none	"Ron Wallace and raised in Kansas City, Missouri, is an American country music singer-songwriter. Wallace was signed to Sony/Columbia Records and charted one single on the Billboard Hot Country Singles & Tracks chart. He released an EP, It Must Be... Wikipedia"
ruby lovett	country	none	"Ruby Lovett is an American country music singer-songwriter. Lovett was put up for adoption as a baby. She cut a 45 rpm recording of ""One Day at a Time"" and ""Me and Jesus"" when she was 6 years old. She later entered local talent contests and won... Wikipedia"
ruby wright (country singer)	country	none	"Ruby Wright (October 27, 1939 – September 27, 2009) was an American country music singer-songwriter. Wright was the daughter of country singers Kitty Wells and Johnnie Wright."
ruritania	country	none	"Ruritania is a fictional country, originally located in central Europe as a setting for novels by Anthony Hope, such as The Prisoner of Zenda. Nowadays the term is used to suggest a quaint minor European country, or as a placeholder for an... Wikipedia"
russell smith (singer)	country	none	"Howard Russell Smith was an American country music singer-songwriter. Formerly the lead singer of the Amazing Rhythm Aces, Smith launched a solo career in 1978 with his self-titled album ""Russell Smith"". Wikipedia"
russians in uzbekistan	country	none	"Uzbekistan counted nearly 1.5 million Russians, 12.5% of the population, in the 1970 census. After the dissolution of the Soviet Union, significant emigration of ethnic Russians took place, mostly for economic reasons. Russians are concentrated in Tashkent, Bukhara and other major cities."
rusty draper	country	none	"Farrell Haliday ""Rusty"" Draper was an American country and pop singer who achieved his greatest success in the 1950s. Wikipedia"
ryan laird	country	none	"Ryan Laird is a Canadian country music singer-songwriter. He received recognition and media attention across The United States and Canada in December 2008 after putting up a billboard on Nashville, Tennessee's music row asking Taylor Swift to... Wikipedia"
