detection	sam 935	instance
wassenaar arrangement	regime	concept
security vision	representative	hypernym
hfs plus	system	concept
software	sam hocevar	instance
software	samba (software)	instance
domain generation algorithm	algorithms	hypernym
software	samba (software)	instance
xml	saml 1.1	instance
centre for applied cryptographic research	group	hypernym
copy-on-write	strategy	hypernym
smartphone	samsung ativ se	instance
smartphone	samsung b7610	instance
tcp stealth	modification	hypernym
smartphone	samsung beam i8520	instance
smartphone	samsung captivate glide	instance
server	samsung contact	instance
hiawatha (web server)	server	concept
smartphone	samsung exhibit 4g	instance
oblivious ram	tool	hypernym
software	collaborative software	hyponym
enterprise life cycle	process	hypernym
smartphone	samsung focus	instance
cyren	company	concept
smartphone	samsung focus 2	instance
smartphone	samsung focus s	instance
smartphone	samsung galaxy 3	instance
list of sip response codes	protocol	hypernym
smartphone	samsung galaxy 5	instance
smartphone	samsung galaxy a3 (2014)	instance
smartphone	samsung galaxy a3 (2016)	instance
attack of the killer app	episode	hypernym
smartphone	samsung galaxy a5 (2014)	instance
layer 2 tunneling protocol	protocol	hypernym
smartphone	samsung galaxy a5 (2016)	instance
smartphone	samsung galaxy a7 (2016)	instance
list of hash functions	list	hypernym
central information technology office	office	hypernym
high-availability seamless redundancy	protocol	hypernym
boxbe	service	concept
smartphone	samsung galaxy ace	instance
smartphone	samsung galaxy ace 2	instance
hacking team	company	hypernym
smartphone	samsung galaxy ace 3	instance
smartphone	samsung galaxy ace 4	instance
relay attack	technique	hypernym
anti-phishing act of 2005	united	concept
smartphone	samsung galaxy active neo	instance
smartphone	samsung galaxy alpha	instance
smartphone	samsung galaxy beam i8530	instance
smartphone	samsung galaxy chat	instance
smartphone	samsung galaxy core	instance
port knocking	method	hypernym
deterministic encryption	cryptosystem	hypernym
hacktivism	use	hypernym
smartphone	samsung galaxy core 2	instance
national security operations center	part	hypernym
smartphone	samsung galaxy core advance	instance
national agency for computer security	agency	hypernym
automatic bug fixing	repair	hypernym
port forwarding	application	hypernym
thinkpad	line	concept
secure remote password protocol	protocol	hypernym
c standard library	library	hypernym
smartphone	samsung galaxy core lte	instance
smartphone	samsung galaxy core prime	instance
smartphone	samsung galaxy e5	instance
control	data governance	hyponym
timeline of cryptography	timeline	hypernym
smartphone	samsung galaxy e7	instance
smartphone	samsung galaxy express	instance
smartphone	samsung galaxy express 2	instance
smartphone	samsung galaxy fame	instance
hole punching (networking)	technique	hypernym
riskiq	company	hypernym
debian	computer	concept
list of person of interest characters	list	hypernym
smartphone	samsung galaxy fit	instance
symbiose (web desktop)	desktop	hypernym
defense criminal investigative service	arm	hypernym
ipv6 packet	entity	hypernym
platform-enabled website	website	hypernym
smartphone	samsung galaxy gio	instance
database	bibliographic database	hyponym
russian anonymous marketplace	forum	hypernym
generic bootstrapping architecture	technology	hypernym
smartphone	samsung galaxy grand	instance
service interface for real time information	protocol	hypernym
uproxy	extension	hypernym
arx (algorithmic research ltd.)	company	hypernym
smartphone	samsung galaxy grand 2	instance
smartphone	samsung galaxy grand max	instance
smartphone	samsung galaxy j	instance
smartphone	samsung galaxy j1 mini	instance
security	direct participation program	hyponym
chief information security officer	executive	hypernym
system	certificate-based encryption	hypernym
smartphone	samsung galaxy j5	instance
enterprise encryption gateway	device	hypernym
apache struts 2	framework	concept
smartphone	samsung galaxy j7	instance
xmpp	protocol	hypernym
smartphone	samsung galaxy mini	instance
smartphone	samsung galaxy mini 2	instance
united states secret service	agency	hypernym
cyber essentials	scheme	hypernym
local security authority subsystem service	process	hypernym
smartphone	samsung galaxy note 3	instance
smartphone	samsung galaxy note 3 neo	instance
email box	destination	hypernym
microsoft cryptoapi	interface	concept
soap	specification	hypernym
smartphone	samsung galaxy note 4	instance
smartphone	samsung galaxy note 5	instance
smartphone	samsung galaxy note ii	instance
reiserfs	system	hypernym
spam reporting	activity	hypernym
smartphone	samsung galaxy pocket	instance
hypertext transfer protocol	protocol	hypernym
smartphone	samsung galaxy pocket 2	instance
smartphone	samsung galaxy pocket duos	instance
list of mergers and acquisitions by twitter	networking	hypernym
dave aitel	computer	concept
smartphone	samsung galaxy pocket neo	instance
smartphone	samsung galaxy pocket plus	instance
smartphone	samsung galaxy prevail	instance
surveillance	monitoring	hypernym
tallinn manual	study	hypernym
smartphone	samsung galaxy r	instance
smartphone	samsung galaxy round	instance
smartphone	samsung galaxy s	instance
copy attack	attack	hypernym
ziften	company	concept
smartphone	samsung galaxy s 4g lte	instance
smartphone	samsung galaxy s advance	instance
smartphone	samsung galaxy s duos	instance
smartphone	samsung galaxy s duos 3	instance
browser speed test	benchmark	hypernym
deflate	algorithm	hypernym
bzip2	program	hypernym
session announcement protocol	protocol	hypernym
smartphone	samsung galaxy s ii	instance
smartphone	samsung galaxy s iii	instance
smartphone	samsung galaxy s iii mini	instance
hacker bible	publication	hypernym
smartphone	samsung galaxy s plus	instance
smartphone	samsung galaxy s relay 4g	instance
time-sharing	sharing	hypernym
silicon peach	term	hypernym
frame injection	attack	hypernym
spark (xmpp client)	program	hypernym
ghostnet	name	hypernym
drive letter assignment	process	hypernym
ramakrishnan srikant	fellow	concept
database	crystallography open database	hyponym
mamfakinch	website	hypernym
fifth generation systems	company	hypernym
smartphone	samsung galaxy s4	instance
dropper (malware)	program	hypernym
smartphone	samsung galaxy s4 active	instance
smartphone	samsung galaxy s4 mini	instance
cryptographic high value product	designation	hypernym
list of data breaches	list	hypernym
smartphone	samsung galaxy s5	instance
smartphone	samsung galaxy s5 mini	instance
smartphone	samsung galaxy s6 active	instance
smartphone	samsung galaxy sl i9003	instance
smartphone	samsung galaxy spica	instance
security	appraisal subordination entitlement reduction	hyponym
smartphone	samsung galaxy star	instance
zeroshell	distribution	hypernym
cloudpassage	company	hypernym
smartphone	samsung galaxy star 2 plus	instance
quantum cryptography	science	hypernym
hola (vpn)	web	hypernym
speck (cipher)	family	hypernym
smartphone	samsung galaxy trend 2 lite	instance
security-evaluated operating system	criteria	hypernym
smartphone	samsung galaxy w	instance
smartphone	samsung galaxy win	instance
smartphone	samsung galaxy xcover 3	instance
smartphone	samsung galaxy y	instance
openhpi	platform	hypernym
dns spoofing	computer	hypernym
smartphone	samsung galaxy young	instance
character generator protocol	service	hypernym
the net (1995 film)	film	hypernym
smartphone	samsung galaxy young 2	instance
jeffrey shapiro	julius	hypernym
smartphone	samsung gt-b7330	instance
smartphone	samsung i8000	instance
smartphone	samsung i8510	instance
badbios	threat	hypernym
smartphone	samsung i8910	instance
smartphone	samsung infuse 4g	instance
inductive automation	folsom	hypernym
callback (computer programming)	piece	hypernym
smartphone	samsung intercept	instance
smartphone	samsung minikit	instance
electronic key management system	united	hypernym
eduroam	service	hypernym
wi-fi alliance	organization	hypernym
declassification	process	hypernym
smartphone	samsung omnia 7	instance
smartphone	samsung replenish	instance
blackberry	documents to go	hyponym
smartphone	samsung rugby smart	instance
smartphone	samsung sch-i770	instance
smartphone	samsung sgh-i300	instance
internet explorer 8	browser	concept
import.io	platform	hypernym
vouch by reference	protocol	hypernym
smartphone	samsung sgh-i600	instance
category	document imaging	hyponym
smartphone	samsung sgh-i607	instance
smartphone	samsung sgh-i617	instance
smartphone	samsung sgh-i627	instance
image spam	kind	hypernym
international cryptology conference	conferences	hypernym
thales group	company	concept
smartphone	samsung sgh-i637	instance
wiper (malware)	section	hypernym
smartphone	samsung sgh-i780	instance
privacy software	software	hypernym
smartphone	samsung sgh-i907	instance
mail (windows)	program	hypernym
smartphone	samsung sph-i300	instance
ramnit	worm	hypernym
smartphone	samsung sph-i500	instance
tom berson	cryptographer	hypernym
norton connectsafe	service	hypernym
smartphone	samsung sph-i700	instance
univention corporate server	server	hypernym
lightweight extensible authentication protocol	method	hypernym
freeware	software	hypernym
physical layer	layer	hypernym
smartphone	samsung sph-m800	instance
database	collection	hypernym
smartphone	samsung sph-m900	instance
email filtering	processing	hypernym
smartphone	samsung transform	instance
global surveillance by category	category	hypernym
sap auto-id infrastructure	product	concept
intrusion detection system evasion techniques	modifications	hypernym
julian assange	programmer	hypernym
smartphone	samsung wave s8500	instance
mega-d botnet	botnet	hypernym
smartphone	samsung z1	instance
smartphone	samsung z3	instance
character encodings in html	version	hypernym
p0f	os	hypernym
software	sandde	instance
abandonware	product	hypernym
backdoor (computing)	method	hypernym
common criteria	standard	hypernym
the tragedy of arthur	novel	hypernym
bluetooth low energy	technology	hypernym
software	sanebox	instance
appliance	sans investigative forensics toolkit	instance
oracle vm server for sparc	virtualization	hypernym
appliance	sap bi accelerator	instance
imessage	service	hypernym
kochanski multiplication	algorithm	hypernym
microsoft sharepoint workspace	application	hypernym
stateful firewall	firewall	hypernym
shareit	application	hypernym
openvpn	application	hypernym
program analysis	process	hypernym
software	sap crm	instance
end-to-end encryption	system	hypernym
trojan horse	tale	hypernym
server	sap hana	instance
hackathon	sapo codebits	instance
winzapper		hypernym
software	satnogs	instance
sednaya prison	prison	hypernym
codec	sbc (codec)	instance
cipher	sc2000	instance
virus	sca (computer virus)	instance
system	scada	hyponym
server	scalix	instance
global information network architecture	model	hypernym
internet booking engine	application	hypernym
.mail	domain	hypernym
justine tunney	developer	concept
cryptographic key types	management	hypernym
boston community information system	system	hypernym
database	schengen information system	instance
videocipher	name	hypernym
opendnssec	program	hypernym
website	science daily	hyponym
software	sciencelogic	instance
squidguard	software	hypernym
matt suiche	hacker	concept
software	scieno sitter	instance
point-to-point protocol	data	hypernym
software	scisys	instance
virus	scores (computer virus)	instance
software	scorewriter	instance
microsoft push notification service	service	hypernym
cipher	scream (cipher)	instance
perl	family	hypernym
supercomputer	screc	instance
server	scribe (log server)	hyponym
software	scribe (software)	instance
software	scribe (software)	instance
certified information systems security professional	certification	hypernym
inter-protocol exploitation	vulnerabilities	hypernym
document	scrollkeeper	instance
server	sealed server	hyponym
qr code	trademark	hypernym
electronic harassment	use	hypernym
hacking: the art of exploitation	book	hypernym
host-based intrusion detection system	system	hypernym
appliance	search appliance	hyponym
factorypmi	java	hypernym
bomba (cryptography)	machine	hypernym
server	secondary database server	hyponym
gitlab	manager	hypernym
nuclear bunker buster	equivalent	hypernym
knoppix	system	hypernym
ios	secret (app)	hyponym
phreaking	term	hypernym
computer	secure cryptoprocessor	hyponym
ibm press	ibm	concept
stride (security)	system	hypernym
computer	secure cryptoprocessor	hyponym
iranian cyber police	unit	hypernym
security	security & defence agenda	hyponym
privacy-invasive software	category	hypernym
json2ldap	software	hypernym
blackphone	smartphone	hypernym
edward snowden	employee	concept
scanner	security administrator tool for analyzing networks	hyponym
server core	option	hypernym
snort (software)	system	hypernym
organization	security agency	hyponym
contract	security agreement	hyponym
security	security and intelligence agency	hyponym
factor	security domain	hyponym
mailwasher	email	hypernym
darkhotel	spyware	hypernym
risk	security increase	hyponym
biometric device	identification	hypernym
telephone tapping	monitoring	hypernym
security	security software	hyponym
delphish	product	concept
swift trust theory	form	hypernym
methodology	security technical implementation guide	hyponym
software	security token service	hyponym
software	security token service	hyponym
retrospect (software)	family	hypernym
sdxf	format	hypernym
security	securitymetrics	hyponym
jerusalem (computer virus)	virus	hypernym
protection	securom	instance
enterprise service bus	model	hypernym
cthulhu (developer)	tor	hypernym
cipher	seed	hyponym
server	seedbox	hyponym
vector	self-complementary adeno-associated virus (scaav)	instance
multi-function printer	machine	hypernym
txt record	record	hypernym
hawaii cryptologic center	facility	hypernym
cloud storage	model	hypernym
countermeasure	self-defense	hyponym
c-36 (cipher machine)	machines	hypernym
unix file system	system	hypernym
kazakhstan institute for strategic studies	institution	hypernym
software	self-testing code	hyponym
peerio	suite	hypernym
software	semcat	instance
esp8266	chip	hypernym
tixati	client	concept
ibm	distributed data management architecture	hyponym
moti yung	cryptographer	hypernym
cybercrime	crime	hypernym
dhs cyber security division	division	hypernym
lattice	semimodular lattice	hyponym
email	sendmail	instance
information	sensitive security information	hyponym
ibm webexplorer	browser	concept
mass surveillance	surveillance	hypernym
category	sensitive security information	hyponym
software	sequel (software)	instance
software	sequence profiling tool	hyponym
physical access	term	hypernym
international security studies program (fletcher school)	center	concept
software	sequence profiling tool	hyponym
proxy server	server	hypernym
blog	serendipity (software)	hyponym
microsoft	serialportnet	hyponym
cipher	serpent (cipher)	hyponym
detection	serrate radar detector	instance
appliance	server appliance	hyponym
crypto wars	name	hypernym
methodology	service-oriented software engineering	hyponym
server	serviio	instance
virus	sevendust (computer virus)	instance
server	sgi altix 350	instance
database	central equipment identity register	hyponym
workstation	sgi fuel	instance
superantispyware	application	hypernym
ibm tivoli access manager	authentication	hypernym
jaguar (microarchitecture)	microarchitecture	hypernym
fault injection	technique	hypernym
workstation	sgi indy	instance
cipher	shacal	instance
system	sharecropping	hyponym
database	shared check authorization network	hyponym
certified payment-card industry security manager	certification	hypernym
cyber electronic warfare	form	hypernym
healthcare.gov	website	hypernym
hans mulder (scientist)	scientist	hypernym
microsoft	shared source common language infrastructure	hyponym
null cipher	form	hypernym
system	cryptochannel	hyponym
software	shareware	hyponym
password notification email	technique	hypernym
conduit (company)	company	concept
cipher	shark	hyponym
computer security compromised by hardware failure	branch	hypernym
computer	sharp actius mm10 muramasas	instance
vince cate	developer	concept
2013 singapore cyberattacks	series	hypernym
compiler	sharpos aot	instance
robert s. litt	counsel	hypernym
compiler	shc the shell script compiler	instance
benaloh cryptosystem	extension	hypernym
let's encrypt	authority	hypernym
virus creation laboratory	attempts	hypernym
emulator	sheepshaver	instance
fraud	short and distort	hyponym
blackberry 10	system	hypernym
phreaknic	hacker	concept
installable file system	api	hypernym
bridging (networking)	action	hypernym
barcode	shotcode	instance
software	showing suite	hyponym
doubleclick	subsidiary	hypernym
security	sic (criminal organisation)	hyponym
jacs holt	character	hypernym
devourment	band	hypernym
yast	linux	hypernym
software	siconos	instance
trusted data format	xml	hypernym
smartphone	sierra wireless voq	instance
compiler	sieve c parallel programming system	instance
direct rendering manager	subsystem	hypernym
national strategy to secure cyberspace	component	hypernym
vienna summer of logic	event	hypernym
check point vpn-1	firewall	hypernym
iobit uninstaller	application	hypernym
property	signedness	instance
xml	silkpage	instance
orx	source	hypernym
http live streaming	media	hypernym
topcit	test	hypernym
list of network protocols (osi model)	list	hypernym
compiler	silverfrost ftn95	instance
cisco ios	software	hypernym
european electronic crime task force	information	hypernym
virus	simile (computer virus)	instance
internet	simple mail transfer protocol	hyponym
software	simplej	instance
vtun	application	hypernym
jam ip	organisation	hypernym
probabilistic encryption	use	hypernym
churning (cipher)	function	hypernym
cyber spying	act	hypernym
authentication	diameter (protocol)	hyponym
message	singing telegram	hyponym
property	single sign-on	hyponym
unidirectional network	appliance	hypernym
divvycloud	platform	hypernym
mailsite	server	hypernym
software	single-dealer platform	instance
server	sip express router	instance
eric vanderburg	security	hypernym
software	sippy b2bua	instance
cryptocurrency	sixeleven	instance
kelihos botnet	botnet	hypernym
rsbac	framework	hypernym
software	sklaffkom	instance
software	skype for business server	instance
server	slamd server	instance
faithful amplification	amplification	hypernym
software	slowdown utility	instance
denial	slowdroid	instance
j. random hacker	programmer	hypernym
utf-8	character	hypernym
comparison of adc software	protocol	hypernym
denial	slowloris (computer security)	instance
microsoft access	dbms	hypernym
hypervisor	sm	instance
google cloud platform	platform	hypernym
server	smart dns proxy server	instance
compiler	smarteiffel	instance
crisis management	process	hypernym
jasbug	bug	hypernym
mahindra centuro	motorcycle	hypernym
cart32	software	hypernym
yongge wang	professor	concept
os	smartmovie	instance
posteo	offering	hypernym
hypervisor	smartos	instance
cipher	sms4	instance
software	snap interactive	instance
forensic science	application	hypernym
openpam	implementation	hypernym
emulator	snes9x	instance
system	snort (software)	instance
sadmind	worm	concept
ministry of information policy (ukraine)	ministry	concept
ueli maurer (cryptographer)	professor	concept
protection	snow protection	instance
cipher	sober-128	instance
windows 10	computer	hypernym
tzsp	protocol	hypernym
software	social network analysis software	hyponym
dark web	content	hypernym
managed security service	services	hypernym
cisco prime	suite	hypernym
clear channel assessment attack	attack	hypernym
null character	character	hypernym
software	social network analysis software	hyponym
database	social security death index	hyponym
media transfer protocol	extension	hypernym
organizational systems security analyst	programme	hypernym
vulnerability	cross-site tracing	hyponym
ibm websphere application server	product	concept
organization	society for software quality	hyponym
software	softario captus	instance
dynamic host configuration protocol	protocol	hypernym
eia-649 national consensus standard for configuration management	industry	hypernym
software	softdisk	instance
document	software engineering 2004	instance
control	discretionary access control	hyponym
trademark clearinghouse	database	concept
mod n cryptanalysis	attack	hypernym
fourth amendment protection act	collection	hypernym
arpanet	packet	hypernym
byzantine foothold	name	hypernym
syn flood	form	hypernym
transparent data encryption	technology	hypernym
debugging	process	hypernym
software	software for protein modeling and analysis	hyponym
high performance file system	system	hypernym
list of ecma standards	list	hypernym
wickr foundation	organization	hypernym
software	software intelligence	hyponym
the unraveling (ep)	ep	hypernym
sumofus	watchdog	hypernym
protection	software protection dongle	hyponym
workstation	sogitec 4x	instance
erin lindsay	character	hypernym
server	sogo	instance
supercomputer	soma super computer	instance
digest access authentication	methods	hypernym
smartphone	sony ericsson live with walkman	instance
smartphone	sony ericsson m600	instance
smartphone	sony ericsson p1	instance
smartphone	sony ericsson p800	instance
security service (telecommunication)	service	hypernym
go (programming language)	language	hypernym
fork bomb	attack	hypernym
smartphone	sony ericsson p910	instance
database	back-end database	hyponym
smartphone	sony ericsson p990	instance
alphabay	market	hypernym
smartphone	sony ericsson satio	instance
mobile location protocol	protocol	hypernym
smartphone	sony ericsson vivaz	instance
smartphone	sony ericsson w950	instance
network systems corporation	manufacturer	concept
smartphone	sony ericsson xperia acro	instance
smartphone	sony ericsson xperia active	instance
smartphone	sony ericsson xperia arc	instance
smartphone	sony ericsson xperia arc s	instance
server	dns sinkhole	hyponym
smartphone	sony ericsson xperia mini	instance
location-based service	class	hypernym
smartphone	sony ericsson xperia mini pro	instance
everybit.js	management	hypernym
smartphone	sony ericsson xperia neo	instance
mailman group	technology	hypernym
google search console	service	hypernym
smartphone	sony ericsson xperia neo v	instance
smartphone	sony ericsson xperia pro	instance
smartphone	sony ericsson xperia ray	instance
smartphone	sony ericsson xperia x1	instance
cyberspace law and policy centre	research	hypernym
array networks	company	concept
smartphone	sony ericsson xperia x10	instance
smartphone	sony ericsson xperia x10 mini	instance
filevault	method	hypernym
variable-frequency oscillator	oscillator	hypernym
ibm connections	web	hypernym
smartphone	sony ericsson xperia x2	instance
protocol-based intrusion detection system	system	hypernym
form-based authentication	term	hypernym
air gap (networking)	measure	hypernym
anomaly detection	identification	hypernym
attic (backup software)	system	hypernym
entropic security	definition	hypernym
smartphone	sony ericsson xperia x8	instance
inec card reader	device	concept
antivirus software	software	hypernym
mainframe computer	computers	hypernym
smartphone	sony xperia c3	instance
smartphone	sony xperia c4	instance
smartphone	sony xperia c5 ultra	instance
smartphone	sony xperia e	instance
common address redundancy protocol	protocol	hypernym
smartphone	sony xperia e1	instance
red hat linux	linux	hypernym
smartphone	sony xperia go	instance
9p (protocol)	protocol	hypernym
smartphone	sony xperia ion	instance
smartphone	sony xperia j	instance
smartphone	sony xperia m	instance
indeo	codec	hypernym
safersurf	product	concept
twilight's last gleaming (novel)	novel	hypernym
fraud	deception	hypernym
smartphone	sony xperia m2	instance
cipher	algorithm	hypernym
internet group management protocol	protocol	hypernym
whonix	linux	hypernym
smartphone	sony xperia miro	instance
smartphone	sony xperia neo l	instance
crack (password software)	password	hypernym
a12 authentication	mechanism	hypernym
apple pay	payment	hypernym
smartphone	sony xperia p	instance
network security policy	document	hypernym
smartphone	sony xperia s	instance
smartphone	sony xperia sp	instance
smartphone	sony xperia t	instance
computer maintenance	practice	hypernym
smartphone	sony xperia tipo	instance
smartphone	sony xperia tx	instance
smartphone	sony xperia u	instance
smartphone	sony xperia v	instance
smartphone	sony xperia x	instance
smartphone	sony xperia x performance	instance
smartphone	sony xperia xa	instance
smartphone	sony xperia z1	instance
smartphone	sony xperia z1 compact	instance
pseudonymization	procedure	hypernym
database	crystallographic database	hyponym
smartphone	sony xperia z2	instance
smartphone	sony xperia z3	instance
juice jacking	term	hypernym
windows script host	technology	hypernym
national intelligence service (bulgaria)	service	hypernym
lucky thirteen attack	attack	hypernym
smartphone	sony xperia z3 compact	instance
smartphone	sony xperia z5	instance
smartphone	sony xperia z5 compact	instance
smartphone	sony xperia z5 premium	instance
ahmed ghappour	professor	concept
remote mobile virtualization	technology	hypernym
smartphone	sony xperia zr	instance
software	sophos	instance
encryption software	software	hypernym
cipher	sosemanuk	instance
java cryptography architecture	framework	hypernym
software	sound studio	hyponym
password hashing competition	competition	hypernym
rsa conference	cryptography	hypernym
consent management	system	hypernym
workstation	sounddroid	instance
website	sourceforge.jp	instance
compiler	source-to-source compiler	hyponym
tiger (security software)	software	hypernym
software	space environment information system	instance
operation cyber condition zebra	campaign	hypernym
software	spaceclaim	instance
blog	spam blog	hyponym
differential-linear attack	mix	hypernym
software	spam bully	hyponym
national security authority (norway)	agency	hypernym
distributed system security architecture	architecture	hypernym
property	cyberworthiness	hyponym
software	spam bully	hyponym
av-test	organization	hypernym
software	spamware	hyponym
kernel (operating system)	program	hypernym
zen (microarchitecture)	codename	hypernym
software	spamware	hyponym
workstation	sparcclassic	instance
mobile document access	methodology	hypernym
workstation	sparcstation 5	instance
workstation	sparcstation ipc	instance
workstation	sparcstation ipx	instance
matt dehart	citizen	concept
tick (software)	time	hypernym
workstation	sparcstation lx	instance
sendmail	email	hypernym
workstation	sparcstation zx	instance
msu faculty of computational mathematics and cybernetics	part	hypernym
ggh encryption scheme	cryptosystem	hypernym
mobile computing	interaction	hypernym
database	spatiotemporal database	hyponym
software	spatiotemporal epidemiological modeler	hyponym
network intelligence	technology	hypernym
bluehat	term	hypernym
cloud marketing	process	hypernym
software	speccy	instance
cipher	spectr-h64	instance
xml	speech application language tags	hyponym
website	data transmission	hyponym
trusted execution environment	area	hypernym
computer	speedac	instance
skype	application	hypernym
smartphone	spice mi-335 (stellar craze)	instance
software	spider project	instance
steve andriole	professional	concept
software	spider project	instance
blink (sip client)	client	concept
software	spikko	instance
discrete logarithm	k	hypernym
frontier centre for public policy	policy	hypernym
git	springloops	instance
open alliance sig	group	concept
microsoft office password protection	feature	hypernym
k-9 mail	application	hypernym
system	spy-1	instance
swipe (protocol)	protocol	hypernym
industry connections security group	group	concept
password authenticated key exchange by juggling	protocol	hypernym
larry druffel	engineer	concept
softether vpn	solution	hypernym
radius values	protocol	hypernym
business continuity planning	process	hypernym
hsarpa	part	hypernym
software	spylocked	instance
file allocation table	architecture	hypernym
echo protocol	service	hypernym
cryptanalysis of the lorenz cipher	process	hypernym
telnet	protocol	hypernym
malware	spysheriff	instance
wansecure firewall	company	concept
software	spyware	hyponym
software	spyware	hyponym
methodology	sql	hyponym
database	sql server compact	instance
street charge	phone	hypernym
frank a. stevenson	developer	concept
cipher	square (cipher)	hyponym
kad network	network	hypernym
positive hack days	conference	hypernym
software	squidguard	hyponym
supercomputer	stallo (computer)	instance
synchronization	standard time	hyponym
database	diseases database	hyponym
data transmission	transfer	hypernym
email	daily science fiction	hyponym
server	starling (software)	instance
digital ticket	instance	hypernym
smartphone	starmobile	instance
data privacy day	holiday	hypernym
norton security	program	hypernym
police	state security administration	hyponym
decentralized autonomous organization	network	hypernym
firewall	stateful firewall	hyponym
buffer (application)	application	hypernym
firewall	stateful firewall	hyponym
supercomputer	steele (supercomputer)	instance
outsourcery	cloud	hypernym
software	steeleye lifekeeper	instance
software	stegalyzeras	instance
news media phone hacking scandal reference lists	controversy	hypernym
application server	framework	hypernym
caspar bowden	advocate	hypernym
electronic banking internet communication standard	protocol	hypernym
malware	stegomalware	instance
markus jakobsson	researcher	hypernym
software	steinberg	instance
emulator	stella (emulator)	instance
device fingerprint	information	hypernym
stride	stephanie trick	instance
hacker	stephen gold	instance
compiler	stepsqlite	instance
via nano	cpu	hypernym
catalyst 6500	switch	hypernym
openh264	library	hypernym
disk encryption software	software	hypernym
x10 (industry standard)	protocol	hypernym
detection	sterilant gas monitoring	instance
cryptocat	web	hypernym
jim stickley	ceo	concept
virus	stoned (computer virus)	instance
lxqt	bundle	hypernym
organization	stopbadware	instance
temporal key integrity protocol	protocol	hypernym
verizon communications	broadband	hypernym
hytrust	company	concept
vmray	company	concept
software	storage resource broker	instance
common scrambling algorithm	algorithm	hypernym
message	store-and-forward switching center	instance
secure voice	term	hypernym
message	stormmq	instance
software	storpool storage	hyponym
quakenet	networks	hypernym
dr solomon's antivirus	suite	hypernym
point-to-point protocol daemon	daemon	hypernym
software	story engine	hyponym
jfs (file system)	bit	hypernym
virus	strange brew (computer virus)	instance
category	strategic planning software	hyponym
kasumi	cipher	hypernym
timing attack	attack	hypernym
cipher	stream cipher	hyponym
juniper networks	corporation	hypernym
information card	identities	hypernym
internet security research group	corporation	hypernym
system	streams integrated intelligent transport system	instance
system	stride (security)	hyponym
bt versatility	switchboard	hypernym
scrambler	device	concept
jboss enterprise soa platform	software	hypernym
layer 2 forwarding protocol	protocol	hypernym
emulator	styletap	instance
macro and security	rule	hypernym
protection	subsidiary protection	hyponym
memcached	memory	hypernym
conference on email and anti-spam	conference	hypernym
software	subsurface (software)	instance
software	subtitle editor	hyponym
junaid hussain	hacker	concept
internet	subversive proposal	hyponym
end-user license agreement	contract	hypernym
database	suicide attack database	hyponym
organization	suitcase clinic	instance
cryptography	summation generator	hyponym
center for internet security	organization	hypernym
supercomputer	summit (supercomputer)	hyponym
server	sun java system calendar server	instance
google apps script	cloud	hypernym
dashlane	app	hypernym
virus	sunday (computer virus)	instance
single-page application	application	hypernym
brendan eich	technologist	hypernym
daniel j. bernstein	mathematician	hypernym
adware	super (computer programme)	instance
slums attack	rap	hypernym
software	super decisions	hyponym
supercomputer	supermuc	instance
cramming (fraud)	form	hypernym
label	surprise attack records	hyponym
shodan (website)	engine	hypernym
geoff mulligan	scientist	hypernym
textsecure	application	hypernym
alan f. blackwell	scientist	hypernym
list of freeware	software	hypernym
darknet	network	hypernym
hacker	susan headley	instance
thomas w. reps	scientist	hypernym
central monitoring system	interception	hypernym
computer	sweetie (internet avatar)	instance
software	swf2exe software	instance
kolab now	email	hypernym
software	swiki	instance
software	swordfish translation editor	instance
rational clearcase	family	hypernym
phillip hallam-baker	scientist	hypernym
wickr	company	concept
software	symantec endpoint protection	hyponym
software	symantec endpoint protection	hyponym
frequency analysis	study	hypernym
binary repository manager	tool	hypernym
system	symmetric multiprocessor system	hyponym
system	symmetrical all wheel drive	instance
software	symmetricds	instance
software	symmetricds	instance
vulnerability	broker injection	hyponym
bioprospecting	process	hypernym
software	sympa	instance
google brain	project	hypernym
open web interface for .net	standard	hypernym
smartphone	symphony xplorer h200	instance
smartphone	symphony xplorer v55	instance
software	bundled software	hyponym
abstract syntax notation one	standard	hypernym
smartphone	symphony xplorer zv	instance
system	domainkeys	hyponym
lightweight portable security	livecd	hypernym
open computer network	provider	hypernym
programming ethics	part	hypernym
itochu techno-solutions	integrator	hypernym
software	syncback	instance
substitution	synonymous substitution	hyponym
server	synovel collabsuite	instance
organization	syrian computer society	instance
server	sysax multi server	instance
rc5	cipher	hypernym
organization	system dynamics society	hyponym
supercomputer	system g (supercomputer)	instance
yemen cyber army	group	concept
lexinnova technologies	services	hypernym
precondition	condition	hypernym
software	system programming language	hyponym
home network	network	hypernym
firmware	system reference manual	hyponym
ext3	system	hypernym
software	system safety monitor	hyponym
security management (magazine)	magazine	hypernym
xss worm	payload	hypernym
director of national intelligence review group on intelligence and communications technologies	group	concept
software	system software	hyponym
supercomputer	system x (computing)	hyponym
norton internet security	program	hypernym
k-anonymity	property	hypernym
opc unified architecture	protocol	hypernym
vulnerability	systematic risk	hyponym
visitor based network	network	hypernym
policy	continuous assessment	hyponym
vulnerability	systematic risk	hyponym
hash table	structure	hypernym
audit	systems applications products audit	hyponym
quarantine	t. b. mcclintic (boarding tug)	instance
windows media services	server	hypernym
mikeyy	worm	concept
